"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003_TSPAN6",24.4752509342083,0.130900198834953,0.302923447980348,0.432123032098345,0.665651995761484,0.999976784120377
"ENSG00000000005_TNMD",0.523182864774077,-1.3564428577644,1.57089906792543,-0.86348186555089,0.387872585774111,0.999976784120377
"ENSG00000000419_DPM1",48.9768807993241,-0.0596664787711655,0.255350395248967,-0.233665112258748,0.815244974387418,0.999976784120377
"ENSG00000000457_SCYL3",23.6756014021585,-0.453280848976532,0.299181765058302,-1.51506843636744,0.129755073950439,0.999976784120377
"ENSG00000000460_C1orf112",4.19496360206851,-0.234132122056499,0.509347188242764,-0.459670981721228,0.645752401300425,0.999976784120377
"ENSG00000000938_FGR",12.590499623592,0.0709849711720267,0.417020823149823,0.170219248611775,0.864837714418446,0.999976784120377
"ENSG00000000971_CFH",39.0141450272997,-0.0811849962369946,0.466674544699632,-0.173964912290745,0.861893037645317,0.999976784120377
"ENSG00000001036_FUCA2",24.509674338398,-0.169188203171119,0.27569300392659,-0.613683338936557,0.539424600253007,0.999976784120377
"ENSG00000001084_GCLC",77.7481215499579,-0.161236674970292,0.222043124064979,-0.726150272156626,0.467746653127834,0.999976784120377
"ENSG00000001167_NFYA",39.2861325777939,0.145154425468488,0.337700201613953,0.429832214416099,0.667317697390956,0.999976784120377
"ENSG00000001460_STPG1",38.1691680359927,0.0663855673281504,0.259548639234536,0.255773128011519,0.798126024601249,0.999976784120377
"ENSG00000001461_NIPAL3",234.54817316995,-0.00155248333949245,0.262110078384121,-0.0059230203930476,0.995274141107314,0.999976784120377
"ENSG00000001497_LAS1L",105.852138556016,0.104134079043798,0.228725570112939,0.455279569277624,0.648908122674684,0.999976784120377
"ENSG00000001561_ENPP4",92.6485292380426,0.15258148364826,0.327821276775861,0.465441063340693,0.641615633551858,0.999976784120377
"ENSG00000001617_SEMA3F",13.5066273464476,-0.273188183648642,0.399647293028903,-0.68357321171417,0.494244705216694,0.999976784120377
"ENSG00000001626_CFTR",5.66348291993885,-0.179711990409815,0.603484409484265,-0.297790609973496,0.765862981757604,0.999976784120377
"ENSG00000001629_ANKIB1",129.260853615677,0.253157778246001,0.239613008608788,1.05652768902596,0.290727197460589,0.999976784120377
"ENSG00000001630_CYP51A1",1.99413900227674,-0.544737559408676,0.828543535765501,-0.65746401473688,0.510882602052376,0.999976784120377
"ENSG00000001631_KRIT1",24.8947620723162,-0.325809087323021,0.259985593269019,-1.25318131372722,0.210139728826805,0.999976784120377
"ENSG00000002016_RAD52",26.8456388450544,0.237048658069021,0.265910134416225,0.891461540529224,0.372681615334763,0.999976784120377
"ENSG00000002079_MYH16",0.897313403865456,0.72727825395497,1.18770530428752,0.612338979483844,0.540313505099039,0.999976784120377
"ENSG00000002330_BAD",108.012767477402,-0.296521326180412,0.293779005394086,-1.00933463840497,0.312814173355153,0.999976784120377
"ENSG00000002549_LAP3",63.502914656946,0.0101761839930638,0.192939476841956,0.052742881651947,0.957936771936896,0.999976784120377
"ENSG00000002586_CD99",131.452688130078,-0.0799385146352933,0.291973451594421,-0.273786928910014,0.784248369172253,0.999976784120377
"ENSG00000002587_HS3ST1",14.9008976772235,0.0035470435462092,0.297593463469988,0.0119190909129861,0.990490166550906,0.999976784120377
"ENSG00000002745_WNT16",3.16256295323597,-0.103636433712744,0.658479377776749,-0.157387516162853,0.874939451501293,0.999976784120377
"ENSG00000002746_HECW1",131.160290012944,-0.116833467879349,0.279232716293118,-0.418408950893513,0.675648143338813,0.999976784120377
"ENSG00000002822_MAD1L1",29.3199357536837,-0.150494433334676,0.259486127333828,-0.579971017645448,0.561934162498756,0.999976784120377
"ENSG00000002834_LASP1",250.517601248147,0.110921115225718,0.195256662657839,0.568078516327464,0.569981654898231,0.999976784120377
"ENSG00000002919_SNX11",41.6351757756753,-0.0439303633102731,0.234595449668764,-0.187260082718145,0.85145671869869,0.999976784120377
"ENSG00000002933_TMEM176A",28.6393910634395,0.135540472791991,0.320333773792629,0.423122642321614,0.672205783274232,0.999976784120377
"ENSG00000003056_M6PR",63.5805070205201,-0.0516890172287017,0.304179731001039,-0.169929196329406,0.86506581968416,0.999976784120377
"ENSG00000003096_KLHL13",21.43319360492,-0.0115964083277654,0.286050794724878,-0.0405396822578967,0.967662871163504,0.999976784120377
"ENSG00000003137_CYP26B1",33.0522589716983,-0.213617632857529,0.421822639724343,-0.506415760417996,0.612564812904623,0.999976784120377
"ENSG00000003147_ICA1",94.758120115702,-0.180376715782482,0.191288241112369,-0.942957678598356,0.345702550575362,0.999976784120377
"ENSG00000003249_DBNDD1",180.183929975749,0.066536424564255,0.260397484778687,0.255518691437456,0.798322508957534,0.999976784120377
"ENSG00000003393_ALS2",95.1848960327439,0.113516067208408,0.198125384423284,0.57295064708057,0.566678110659208,0.999976784120377
"ENSG00000003400_CASP10",7.81940843462193,0.11506739822764,0.446949424890675,0.257450601386914,0.796830944650317,0.999976784120377
"ENSG00000003402_CFLAR",111.02924439148,0.0784146009382393,0.268339451248797,0.292221663916035,0.770117148767601,0.999976784120377
"ENSG00000003436_TFPI",9.13333645988823,-0.712820155116246,0.579104272233939,-1.23090121985543,0.218359811323611,0.999976784120377
"ENSG00000003509_NDUFAF7",35.4023024461108,0.02090780144047,0.231327484817019,0.0903818301444299,0.92798379503657,0.999976784120377
"ENSG00000003756_RBM5",192.879421907408,0.0458260399913751,0.183601057635263,0.249595729902667,0.802900001139308,0.999976784120377
