"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003_TSPAN6",22.3717968519135,-0.0613995962507398,0.347382493911967,-0.176749252846056,0.859705351693996,0.999725890139508
"ENSG00000000005_TNMD",0.447538052496494,0.650290431489828,1.78905785252966,0.363482058766485,0.716244812820607,0.999725890139508
"ENSG00000000419_DPM1",55.4380041841212,-0.0454680089504011,0.220628352268351,-0.206084161364257,0.836725170623588,0.999725890139508
"ENSG00000000457_SCYL3",25.5638213017576,-0.0979591635988825,0.245194752871098,-0.399515741882049,0.689513226922333,0.999725890139508
"ENSG00000000460_C1orf112",5.05947186576743,-0.323494922757146,0.473974159090574,-0.682515948502011,0.494912761646882,0.999725890139508
"ENSG00000000938_FGR",10.8594704323083,-0.179189242040631,0.432693202576485,-0.414125391787168,0.67878227786342,0.999725890139508
"ENSG00000000971_CFH",65.2463994675152,-0.357584400077905,0.688502736243019,-0.519365256308421,0.603506054932212,0.999725890139508
"ENSG00000001036_FUCA2",27.3717873254234,-0.0961503608459565,0.233069533847573,-0.412539379380398,0.67994412334791,0.999725890139508
"ENSG00000001084_GCLC",89.598866846594,-0.0786720407983283,0.212673485623644,-0.369919365207329,0.711442572008081,0.999725890139508
"ENSG00000001167_NFYA",37.9206908462533,-0.137214261764273,0.267504841010152,-0.512941228450763,0.607992432571402,0.999725890139508
"ENSG00000001460_STPG1",45.0757087437224,0.0188704396131908,0.204483009974312,0.0922836553294153,0.926472674108798,0.999725890139508
"ENSG00000001461_NIPAL3",272.022661926217,-0.0555089832213818,0.199947236913912,-0.277618156060248,0.78130549329459,0.999725890139508
"ENSG00000001497_LAS1L",94.2440643989762,0.00393699220235029,0.183393217961274,0.0214674907072171,0.98287273614124,0.999725890139508
"ENSG00000001561_ENPP4",115.58491490932,-0.0699973669447557,0.319854927716566,-0.218840983456046,0.826773920389348,0.999725890139508
"ENSG00000001617_SEMA3F",11.6338988726015,0.127342150208058,0.49535371584651,0.257073170412063,0.797122288594131,0.999725890139508
"ENSG00000001626_CFTR",6.25753960799443,0.113556445792518,0.591620152503143,0.19194147682776,0.847788047624253,0.999725890139508
"ENSG00000001629_ANKIB1",138.821076749408,0.00368703115060224,0.250745375181265,0.0147042837696881,0.988268101774634,0.999725890139508
"ENSG00000001630_CYP51A1",2.48848216846637,0.409376671367551,0.856593095994207,0.477912644033638,0.632712381647313,0.999725890139508
"ENSG00000001631_KRIT1",29.3154604030152,0.218563199765063,0.226146082761341,0.966469094208099,0.333809504606781,0.999725890139508
"ENSG00000002016_RAD52",24.5015437624674,-0.110119921333061,0.317274979552813,-0.347080382727533,0.728530930824995,0.999725890139508
"ENSG00000002079_MYH16",0.900152339134646,2.01520800853167,1.28073672033562,1.57347562268971,0.115608728574572,0.999725890139508
"ENSG00000002330_BAD",95.5304573169257,-0.10726714008562,0.302794694633665,-0.354256999830848,0.723146289962215,0.999725890139508
"ENSG00000002549_LAP3",61.2379629692748,-0.116255171596905,0.197647379780704,-0.588194853510802,0.556401511401426,0.999725890139508
"ENSG00000002586_CD99",99.0429595763535,-0.664881183388662,0.383310526588934,-1.73457585239157,0.0828159596818138,0.999725890139508
"ENSG00000002587_HS3ST1",16.285933133349,-0.104938216547855,0.328521131838253,-0.319426077587975,0.749403438710784,0.999725890139508
"ENSG00000002745_WNT16",2.22825161009436,0.180178963296503,0.703217470707386,0.256220828978062,0.797780326125687,0.999725890139508
"ENSG00000002746_HECW1",179.00767267796,0.133284532092173,0.217293681547251,0.613384296971333,0.539622266638449,0.999725890139508
"ENSG00000002822_MAD1L1",30.6582752712192,0.311042099897249,0.215916547031764,1.44056629365924,0.149707248621776,0.999725890139508
"ENSG00000002834_LASP1",243.940969852832,0.0404068525309697,0.134879673213453,0.299577034613838,0.764499803771679,0.999725890139508
"ENSG00000002919_SNX11",40.7392178312751,0.13080293029001,0.233893680430859,0.559240976708119,0.575997271088207,0.999725890139508
"ENSG00000002933_TMEM176A",17.5658620140083,0.340688292982603,0.475625629420191,0.716295068871535,0.473809170994143,0.999725890139508
"ENSG00000003056_M6PR",62.1482227369564,0.0898942449323616,0.265843451620803,0.338147298285105,0.73525218875073,0.999725890139508
"ENSG00000003096_KLHL13",16.1581142235415,0.560361904979171,0.313201844329442,1.7891398633967,0.0735922936307367,0.999725890139508
"ENSG00000003137_CYP26B1",52.9525584202826,-0.0988115685528228,0.294868326689117,-0.33510404342953,0.737546602818788,0.999725890139508
"ENSG00000003147_ICA1",98.2248417716652,-0.148196507457912,0.255007313771628,-0.581146106227485,0.561141986727973,0.999725890139508
"ENSG00000003249_DBNDD1",212.389778151823,0.347987482627413,0.273384876187049,1.27288490673245,0.2030588858695,0.999725890139508
"ENSG00000003393_ALS2",111.045060697182,0.012243989820046,0.181588077623798,0.0674272781576129,0.946241553769742,0.999725890139508
"ENSG00000003400_CASP10",9.84553051939727,0.0100843541001194,0.367027276382734,0.0274757620183071,0.978080271655074,0.999725890139508
"ENSG00000003402_CFLAR",100.64703909772,-0.0212103195388699,0.310240536586017,-0.0683673377189031,0.945493221698611,0.999725890139508
"ENSG00000003436_TFPI",6.98515503810662,-0.817153220817896,0.579107698555798,-1.41105570320641,0.15822818997301,0.999725890139508
"ENSG00000003509_NDUFAF7",36.9960597798543,-0.233798270840284,0.242139614797835,-0.965551510584026,0.334268648848141,0.999725890139508
"ENSG00000003756_RBM5",177.766027507649,0.157363463673551,0.174438743608671,0.902113030729992,0.366996827471328,0.999725890139508
"ENSG00000003987_MTMR7",64.3408332120191,0.192411868804541,0.351114928143279,0.548002529604847,0.583690165904922,0.999725890139508
"ENSG00000003989_SLC7A2",35.3464940619821,-0.145844083319979,0.555434915120124,-0.26257636916548,0.792877115776197,0.999725890139508
"ENSG00000004059_ARF5",229.765145992024,-0.0902485783277924,0.236772810456338,-0.381161072311699,0.703083732464293,0.999725890139508
"ENSG00000004139_SARM1",20.4628355608579,0.191104143937932,0.26415945324615,0.723442381446241,0.469408141218287,0.999725890139508
"ENSG00000004142_POLDIP2",145.575445404936,0.0894767969742691,0.183337884698883,0.488043140244731,0.625519284418456,0.999725890139508
"ENSG00000004399_PLXND1",154.666390471075,0.279879141136056,0.185042071295359,1.51251625739381,0.130402579999615,0.999725890139508
"ENSG00000004455_AK2",60.427791193501,-0.311631514966536,0.182939729281079,-1.70346548664521,0.0884809915433115,0.999725890139508
"ENSG00000004468_CD38",13.4047369143938,0.108708026259353,0.54511596686137,0.199421834743282,0.841932781839872,0.999725890139508
"ENSG00000004478_FKBP4",240.301914404287,-0.149776720772111,0.129732509645852,-1.15450414996963,0.248293538151117,0.999725890139508
"ENSG00000004487_KDM1A",108.294453216304,0.137591420301525,0.136455390885695,1.00832528058039,0.313298330384498,0.999725890139508
"ENSG00000004534_RBM6",186.372136695419,0.262348126565077,0.210632356658607,1.24552623693182,0.212938377404929,0.999725890139508
"ENSG00000004660_CAMKK1",258.030298621328,0.175988382985973,0.228507893475535,0.770163254797213,0.441203057739071,0.999725890139508
"ENSG00000004700_RECQL",14.6367538743302,0.230872982877271,0.47282256698085,0.488286725296303,0.625346762841235,0.999725890139508
