"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003_TSPAN6",23.3363561448027,0.4742001428188,0.409505447402704,1.1579825026173,0.246871176951928,0.998984702892612
"ENSG00000000005_TNMD",0.413190612136302,0.813523293186732,1.8325459759437,0.443930631954701,0.657092737114012,0.998984702892612
"ENSG00000000419_DPM1",59.1932714485068,0.445229418317877,0.363846881116262,1.223672488141,0.221075802170131,0.998984702892612
"ENSG00000000457_SCYL3",25.380619686592,-0.127316472937107,0.261502211862149,-0.486865759300813,0.626353465409619,0.998984702892612
"ENSG00000000460_C1orf112",4.88817603661669,-0.259540684149143,0.494171568507719,-0.525203594640003,0.599441666322959,0.998984702892612
"ENSG00000000938_FGR",10.8585439625705,-0.290460642563919,0.453961125612417,-0.639835937872594,0.522279265798291,0.998984702892612
"ENSG00000000971_CFH",81.2219876532082,1.0009011667966,0.828238195418144,1.20847018687817,0.226866456667564,0.998984702892612
"ENSG00000001036_FUCA2",28.1164645514507,0.214746394796661,0.304388643957131,0.705500678359424,0.480498709939588,0.998984702892612
"ENSG00000001084_GCLC",88.9846908246682,-0.00296485919816428,0.235482145039625,-0.0125905902448161,0.989954427841944,0.999424317112522
"ENSG00000001167_NFYA",37.6564112782049,-0.168507364559348,0.291145675798945,-0.578773372116689,0.562742100550218,0.998984702892612
"ENSG00000001460_STPG1",45.9190514772764,-0.206602062290895,0.272346871414166,-0.758598992593932,0.448092475508502,0.998984702892612
"ENSG00000001461_NIPAL3",277.740236509194,-0.258330314814762,0.280694587262334,-0.920325245079732,0.357402820490242,0.998984702892612
"ENSG00000001497_LAS1L",101.730720165934,-0.398002252627957,0.33728419892612,-1.18002045128458,0.237992080996055,0.998984702892612
"ENSG00000001561_ENPP4",119.484474434771,0.298080130012825,0.390286582076676,0.763746804788343,0.445018142715373,0.998984702892612
"ENSG00000001617_SEMA3F",12.1080446787465,-0.194876846199188,0.533082825398924,-0.365565793745756,0.71468910350892,0.998984702892612
"ENSG00000001626_CFTR",6.45432350372496,-0.128385141760719,0.65827259955568,-0.195033397785927,0.845366801979928,0.998984702892612
"ENSG00000001629_ANKIB1",139.797361619659,0.226872731922364,0.293313045307076,0.773483264901655,0.439236429119874,0.998984702892612
"ENSG00000001630_CYP51A1",2.44810940674346,0.47212646930596,0.878670511349458,0.537319123844125,0.591047197826563,0.998984702892612
"ENSG00000001631_KRIT1",29.4880793832428,0.421542672640822,0.257177479147426,1.63911192394562,0.101189952174694,0.998984702892612
"ENSG00000002016_RAD52",24.8247164381978,-0.315643384841862,0.358569268985941,-0.880285657871696,0.378704580152793,0.998984702892612
"ENSG00000002079_MYH16",0.901629358012746,2.18498937216214,1.29011652746346,1.69363722241287,0.0903342403715859,0.998984702892612
"ENSG00000002330_BAD",96.1069892447508,0.132540992142229,0.34493471144666,0.384249505033434,0.700793529620813,0.998984702892612
"ENSG00000002549_LAP3",62.3681159861246,0.166777690855328,0.278339025773597,0.599189029967311,0.549046837287987,0.998984702892612
"ENSG00000002586_CD99",98.1591264474592,-0.50145107792979,0.418541443676613,-1.19809181505389,0.2308812749319,0.998984702892612
"ENSG00000002587_HS3ST1",16.3150164598234,-0.260240004933648,0.36161464048484,-0.719661141442525,0.47173365707598,0.998984702892612
"ENSG00000002745_WNT16",2.12930325174122,0.323217839738288,0.743081935850403,0.434969313805736,0.663584701339981,0.998984702892612
"ENSG00000002746_HECW1",177.452360295277,0.0939882295168706,0.234418390586193,0.400942218235699,0.688462665958303,0.998984702892612
"ENSG00000002822_MAD1L1",32.4965850355096,0.0301435450328676,0.32512057154487,0.0927149730625626,0.926130001466266,0.998984702892612
"ENSG00000002834_LASP1",255.435222942852,-0.251626732482122,0.292089561974843,-0.861471155562191,0.38897860095228,0.998984702892612
"ENSG00000002919_SNX11",41.0604168552932,0.364018490212402,0.274433649269492,1.32643533758114,0.184695540266415,0.998984702892612
"ENSG00000002933_TMEM176A",18.3821682559897,0.732489819088359,0.511208623804804,1.43285888574534,0.151898168916996,0.998984702892612
"ENSG00000003056_M6PR",61.5956489426399,0.187401309007164,0.282803620348695,0.662655268613957,0.507551364370367,0.998984702892612
"ENSG00000003096_KLHL13",17.1072603030801,0.952228716617091,0.370132675973396,2.5726686089329,0.0100917786080551,0.998984702892612
"ENSG00000003137_CYP26B1",56.2930096397923,-0.412973573739166,0.399306449569929,-1.03422715607012,0.301029981667345,0.998984702892612
"ENSG00000003147_ICA1",99.4971433863981,-0.340900495695169,0.303735940312188,-1.12235810929975,0.261710208160801,0.998984702892612
"ENSG00000003249_DBNDD1",241.46062666261,-0.0705878344731972,0.474260466433228,-0.148837694619725,0.881681705893606,0.998984702892612
"ENSG00000003393_ALS2",110.351001564308,-0.0688783977854138,0.210585366665944,-0.327080646086283,0.743606889643638,0.998984702892612
"ENSG00000003400_CASP10",9.76009116863927,-0.140623673316926,0.385485403995504,-0.364796362869724,0.715263420294608,0.998984702892612
"ENSG00000003402_CFLAR",100.564129545007,-0.121526995706447,0.339891203617377,-0.357546751469487,0.720682533374977,0.998984702892612
"ENSG00000003436_TFPI",9.97989843313761,1.00488002290889,0.803255418914771,1.25100932934448,0.210931073726435,0.998984702892612
"ENSG00000003509_NDUFAF7",36.9834519947235,-0.070073213356213,0.287558192814522,-0.243683592076999,0.807475881984273,0.998984702892612
"ENSG00000003756_RBM5",181.345694722947,-0.0421939015475,0.269622664723355,-0.156492413539465,0.875644898690896,0.998984702892612
