"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003_TSPAN6",25.545297962094,0.588817262864053,0.308557908382415,1.90828770505631,0.0563540412201147,0.490810358946446
"ENSG00000000005_TNMD",0.434310186249825,0.591734433379414,1.82037407578508,0.325061997559054,0.745134149954427,NA
"ENSG00000000419_DPM1",55.3693538250279,0.169823525039357,0.192382206181364,0.882740292931561,0.37737660661181,0.808098303037408
"ENSG00000000457_SCYL3",26.1841138013525,-0.2343021180689,0.245814466417809,-0.953166514092213,0.340505709741909,0.785541356344604
"ENSG00000000460_C1orf112",5.47259603983204,-0.164745706793122,0.483362820816383,-0.340832392766311,0.733229763076466,NA
"ENSG00000000938_FGR",15.4648307142249,0.478792811825227,0.356612055080331,1.34261532947161,0.179396564006667,0.668495106873481
"ENSG00000000971_CFH",72.9780319334114,0.705427801380787,0.63633795069601,1.10857414776096,0.267613935760839,0.735724254875767
"ENSG00000001036_FUCA2",27.4008585352815,0.0190290041564077,0.227960970348301,0.0834748339916846,0.933473987106052,0.986290982729447
"ENSG00000001084_GCLC",92.5223614593631,-0.0265969762414214,0.189028278790773,-0.140703689477385,0.888104030314053,0.97647544687158
"ENSG00000001167_NFYA",42.0662375247227,-0.0438854637612642,0.227448611776254,-0.192946720661612,0.847000694650673,0.970510691058581
"ENSG00000001460_STPG1",54.7141072052261,0.043428710499173,0.19978535734035,0.217376844215809,0.827914675400421,0.965705543271385
"ENSG00000001461_NIPAL3",273.171136930292,-0.525927853903044,0.18377421408488,-2.86181527980925,0.00421222325077661,0.201694078425876
"ENSG00000001497_LAS1L",132.23819358352,0.137333479074602,0.129037035137625,1.0642950601595,0.287195055091599,0.751284189026859
"ENSG00000001561_ENPP4",99.537223244597,-0.397131799599342,0.250268131436973,-1.58682528741921,0.112552219917976,0.592159814665768
"ENSG00000001617_SEMA3F",16.0802136005798,0.439123149985864,0.480843842580943,0.913234424774701,0.361119262319488,0.799210500463656
"ENSG00000001626_CFTR",5.85379026228672,-0.521782667364737,0.554205668573147,-0.941496446090336,0.3464505096482,NA
"ENSG00000001629_ANKIB1",139.872108929799,0.0643175546755289,0.205435622934513,0.313078879684034,0.754220734649367,0.944828723273943
"ENSG00000001630_CYP51A1",1.80738873826529,-0.531865139207565,0.970745270058347,-0.547893619070219,0.583764950496058,NA
"ENSG00000001631_KRIT1",26.3316685387884,-0.0100725584226961,0.221814121523369,-0.0454099060669361,0.963780585234386,0.992279380131868
"ENSG00000002016_RAD52",33.584914023874,0.331147275250767,0.264381285241916,1.2525367480068,0.210374346571153,0.69660920873891
"ENSG00000002079_MYH16",0.419661879098077,0.566187171906805,1.6665470849392,0.339736678923453,0.734054837144377,NA
"ENSG00000002330_BAD",84.7145813548175,-0.443488091687063,0.278851878273086,-1.59040740350598,0.111743002600399,0.590827973824636
"ENSG00000002549_LAP3",67.8211261319383,0.254693957846974,0.190948634632679,1.33383492548621,0.182257962132218,0.67022904220935
"ENSG00000002586_CD99",121.214042441062,-0.0275283925803204,0.312140586531746,-0.0881922882448376,0.929723846524239,0.985667339909018
"ENSG00000002587_HS3ST1",17.247062269423,-0.214334587946578,0.294513530546111,-0.727758033897937,0.466761718083459,0.846715795281002
"ENSG00000002745_WNT16",3.17871645713547,1.02624409801269,0.724525461661112,1.41643620868731,0.156647828875996,NA
"ENSG00000002746_HECW1",176.365022394009,-0.110046921660292,0.209873228372837,-0.524349496662794,0.600035476278804,0.897977983848867
"ENSG00000002822_MAD1L1",32.5199665816654,-0.180900287356717,0.211921902489401,-0.853617701765225,0.393316847099645,0.816772470352783
"ENSG00000002834_LASP1",293.498519881916,-0.0700940323394387,0.110010708793085,-0.637156446935322,0.524022943673778,0.870354245538629
"ENSG00000002919_SNX11",36.2120230100425,-0.100574529373736,0.242563073982703,-0.414632481862871,0.678410965989956,0.922826527023839
"ENSG00000002933_TMEM176A",18.9262920982697,0.688507137260958,0.365763824843244,1.88238171873895,0.0597842062423844,0.496346886238334
"ENSG00000003056_M6PR",61.9076037736169,0.0540774637049606,0.206365714219954,0.262046745067945,0.79328540363624,0.954798140156699
"ENSG00000003096_KLHL13",12.8790934645827,0.224888400376139,0.377686786290805,0.595436241190029,0.551551906378335,0.882027672383186
"ENSG00000003137_CYP26B1",68.0595367723479,-0.0629184505829597,0.278572642496135,-0.225860120431003,0.821310215643907,0.96352605776443
"ENSG00000003147_ICA1",114.956036106857,-0.144817105224404,0.255500983228158,-0.566796665103573,0.570852336601675,0.887837923910294
"ENSG00000003249_DBNDD1",236.080050463273,-0.38064085365704,0.227281887331983,-1.67475225643938,0.0939828498549062,0.559038663670836
"ENSG00000003393_ALS2",123.13433901182,0.0458444523485338,0.159929121127627,0.286654813240353,0.774376639910108,0.950354995700605
"ENSG00000003400_CASP10",9.49106721326731,-0.50317963588803,0.397213316245081,-1.26677433839496,0.205235990301066,0.693864092198152
"ENSG00000003402_CFLAR",120.254867455043,0.189304210187377,0.222727362845024,0.849936926335795,0.39536015423612,0.817829117703851
"ENSG00000003436_TFPI",8.40344209968974,0.598984061771827,0.448527079524733,1.33544681941282,0.181730149835808,0.67022904220935
"ENSG00000003509_NDUFAF7",39.3964747509731,-0.074071346544142,0.22349043401983,-0.33142960623348,0.74032000484802,0.941707437182185
"ENSG00000003756_RBM5",210.724829234123,0.179994311967913,0.148596018285385,1.2112996972922,0.225780564727721,0.709062095670637
"ENSG00000003987_MTMR7",63.3814358104152,0.0796038235456454,0.255074678464603,0.31208046217999,0.754979374465412,0.945188661263306
