"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003_TSPAN6",26.3291244269458,0.155053991630178,0.338790211794534,0.457669632215389,0.647189808588364,0.999999994215237
"ENSG00000000005_TNMD",0.511755359556435,-0.912787290677182,1.64493769330657,-0.554906908870417,0.578958336008907,0.999999994215237
"ENSG00000000419_DPM1",40.9551495919096,-0.133876979227059,0.22712805824005,-0.589433909066248,0.555570235178939,0.999999994215237
"ENSG00000000457_SCYL3",22.2415200884905,-0.179562476039639,0.293886988100609,-0.610991582853503,0.541205152692196,0.999999994215237
"ENSG00000000460_C1orf112",4.56510273700064,0.213216151336138,0.526715638108959,0.4048031535605,0.685622210554481,0.999999994215237
"ENSG00000000938_FGR",15.6188850093848,0.374721085488931,0.362443980596681,1.03387311018944,0.301195487315159,0.999999994215237
"ENSG00000000971_CFH",43.9042364294855,0.252230449306979,0.459982055169911,0.548348455058337,0.5834526620729,0.999999994215237
"ENSG00000001036_FUCA2",23.6437053416732,-0.0553160466733721,0.276570923839463,-0.200006732108544,0.841475316041616,0.999999994215237
"ENSG00000001084_GCLC",75.839589272731,-0.0802559841951833,0.216362307469002,-0.370933297643267,0.710687213616394,0.999999994215237
"ENSG00000001167_NFYA",36.3415662896713,-0.25933377586164,0.302300875440027,-0.857866440129081,0.390966217320668,0.999999994215237
"ENSG00000001460_STPG1",32.4818466288901,0.145028992438824,0.301868657801275,0.480437397824519,0.630916407380343,0.999999994215237
"ENSG00000001461_NIPAL3",212.834393805703,-0.0140352828506955,0.258693751013053,-0.054254433266103,0.956732453033739,0.999999994215237
"ENSG00000001497_LAS1L",108.260244775905,-0.0346681255248746,0.177482155151257,-0.195333020918802,0.845132247974349,0.999999994215237
"ENSG00000001561_ENPP4",67.7476534667549,-0.369285539743348,0.267497213322534,-1.38052107218808,0.167426266165444,0.999999994215237
"ENSG00000001617_SEMA3F",12.0295541521854,-0.366572156001783,0.365982046080723,-1.00161240128411,0.316530829133441,0.999999994215237
"ENSG00000001626_CFTR",5.3883007642469,-0.209475789505215,0.709822756285042,-0.295109994221002,0.767909855263675,0.999999994215237
"ENSG00000001629_ANKIB1",120.659300644101,0.0965840200476629,0.22245144804209,0.434180226281953,0.664157571019608,0.999999994215237
"ENSG00000001630_CYP51A1",2.12769237208097,-0.505895188628466,0.82990244433566,-0.609583924088134,0.542137463438346,0.999999994215237
"ENSG00000001631_KRIT1",23.1421433928993,-0.379215839019781,0.286217693522949,-1.32492102201004,0.185197347600383,0.999999994215237
"ENSG00000002016_RAD52",29.0070637464423,0.232202328122605,0.297433493694457,0.780686550254958,0.43498687299983,0.999999994215237
"ENSG00000002079_MYH16",1.0009466909917,0.999533866080417,1.19108145991295,0.839181785394816,0.401367306960711,0.999999994215237
"ENSG00000002330_BAD",102.886948965993,-0.145758347068813,0.290645223397021,-0.501499200176798,0.616019840599312,0.999999994215237
"ENSG00000002549_LAP3",59.1407633816878,0.0600145923286239,0.242725421772265,0.247253014910536,0.80471241867331,0.999999994215237
"ENSG00000002586_CD99",151.208340592732,0.105619013350853,0.320439234773738,0.329606995302652,0.741696936249226,0.999999994215237
"ENSG00000002587_HS3ST1",14.7291568109837,0.0384894260329222,0.318699985776424,0.120770090212441,0.903873141216287,0.999999994215237
"ENSG00000002745_WNT16",2.43209385725139,0.20246973655661,0.852224732739631,0.237577869754771,0.812208516496153,0.999999994215237
"ENSG00000002746_HECW1",113.239630709592,-0.163676871186751,0.235992663371064,-0.693567625572299,0.487953402422982,0.999999994215237
"ENSG00000002822_MAD1L1",30.3296787516253,-0.0686249633277278,0.268785073639274,-0.255315380421112,0.798479521646169,0.999999994215237
"ENSG00000002834_LASP1",258.164336230045,0.0171769036326945,0.171256079375944,0.10029952627251,0.920106533576943,0.999999994215237
"ENSG00000002919_SNX11",32.5674169035259,0.149480333843889,0.278891507352224,0.535980228523429,0.591972215017475,0.999999994215237
