"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003_TSPAN6",25.5595172545825,0.736935202635407,0.274217445898871,2.68741181006836,0.00720081144130256,0.246120042339906
"ENSG00000000005_TNMD",0.424853892867941,0.55681752498646,1.82929600886655,0.304388968372302,0.760831571280306,NA
"ENSG00000000419_DPM1",55.669928179775,0.150619064694678,0.189150193431524,0.796293474313603,0.425861477654029,0.815674244199555
"ENSG00000000457_SCYL3",26.1551880658909,-0.230017560082507,0.248878847545077,-0.924214983922434,0.355374395772021,0.782161872499573
"ENSG00000000460_C1orf112",5.42105462582136,-0.263574754661335,0.490615617090035,-0.537232704137434,0.591106883479951,0.889780839654168
"ENSG00000000938_FGR",15.4605041992141,0.634742504737493,0.323753236027736,1.96057501239344,0.0499286196241911,0.447985152918772
"ENSG00000000971_CFH",66.8866079443037,0.883821209303774,0.424832778622797,2.0803978736502,0.0374890541397665,0.412885601278065
"ENSG00000001036_FUCA2",27.4447745716579,-0.00473419417965876,0.22728876920828,-0.020828984186722,0.983382076713765,0.998260185968878
"ENSG00000001084_GCLC",93.0962907302738,-0.0246252234229658,0.193116742699464,-0.127514699547768,0.898533039595563,0.981977339165964
"ENSG00000001167_NFYA",42.2817733899674,-0.0139228303306834,0.226802174528532,-0.0613875522120795,0.951050565559178,0.99282745570228
"ENSG00000001460_STPG1",55.0188744852564,0.0624412411303774,0.207812646505748,0.300468918423838,0.763819501245807,0.945058252195365
"ENSG00000001461_NIPAL3",274.133127689488,-0.520850526469613,0.189345712854646,-2.75079123058599,0.00594515190639977,0.229897552385687
"ENSG00000001497_LAS1L",132.832851972152,0.135144035295098,0.137428770744333,0.983375129990174,0.325422845848665,0.763468030188636
"ENSG00000001561_ENPP4",99.638616759162,-0.407962885356068,0.249890142331761,-1.63256894229323,0.102559687663477,0.550575997261084
"ENSG00000001617_SEMA3F",16.398353137588,0.653342157771858,0.478996874634299,1.36398000147844,0.172573859895144,0.647337181284
"ENSG00000001626_CFTR",6.11913491526233,-0.539752195636223,0.545110258201921,-0.99017068109602,0.322090700444164,0.760640351201928
"ENSG00000001629_ANKIB1",140.271315775672,0.0613790688182672,0.205926196122298,0.298063432307634,0.765654750519846,0.945812603780328
"ENSG00000001630_CYP51A1",1.88906136598334,-0.118218743980575,0.933944148682163,-0.126580100263369,0.899272747922141,NA
